46.5127,-25.8539,41.7246,5.2577,40.4606,5.9004,44.8604,0.9364,40.6599,31.9007,46.2975,-9.7786,41.1155,27.0962,44.6895,21.5224,45.5644,-6.5732,41.8108,21.0539,42.4308,10.8342,45.6840,11.9225,45.9941,0.7765,42.5398,-28.3272,43.5197,5.6964,46.4178,-10.0617,42.0603,18.2405,44.3989,20.3883,43.9920,-9.2054,46.8178,29.1030,1.7522,5.9888,8.4041,23.6149,2.2036,8.5596,3.4509,16.7348,3.6303,15.2621,3.6652,3.9888,13.7925,1.8072,23.0327,33.4079,19.9050,32.4346,9.3501,-23.3401,0.5034,2.2356,11.1355,30.8507,20.4724,-6.9825,0.3855,17.3956,9.0320,37.1838,6.4526,-8.1648,14.5132,36.4462,11.6725,-9.7094,14.3953,-24.1598,7.7852,-2.6760
46.5007,-25.8608,41.7398,5.2512,40.4493,5.8885,44.8520,0.9223,40.6541,31.9021,46.2855,-9.7708,41.1092,27.1019,44.6762,21.5321,45.5620,-6.5736,41.8050,21.0443,42.4229,10.8340,45.6754,11.9212,46.0023,0.7908,42.5320,-28.3325,43.5204,5.7129,46.4300,-10.0692,42.0553,18.2331,44.4121,20.3786,43.9828,-9.2072,46.8056,29.1068,1.7686,5.9912,8.4197,23.6203,2.2200,8.5610,3.4349,16.7386,3.6464,15.2585,3.6814,3.9921,13.8077,1.8136,23.0450,33.4084,19.9202,32.4355,9.3656,-23.3458,0.5194,2.2396,11.1519,30.8522,20.4873,-6.9865,0.3953,17.3840,9.0483,37.1812,6.4690,-8.1664,14.5294,36.4435,11.6890,-9.7103,14.4105,-24.1661,7.8010,-2.6807
46.4881,-25.8680,41.7557,5.2445,40.4374,5.8759,44.8433,0.9075,40.6482,31.9035,46.2727,-9.7631,41.1027,27.1076,44.6623,21.5422,45.5591,-6.5743,41.7991,21.0343,42.4148,10.8338,45.6667,11.9198,46.0106,0.8058,42.5239,-28.3380,43.5211,5.7301,46.4430,-10.0764,42.0502,18.2254,44.4260,20.3685,43.9731,-9.2097,46.7931,29.1107,1.7856,5.9938,8.4360,23.6260,2.2372,8.5625,3.4182,16.7425,3.6632,15.2549,3.6983,3.9957,13.8236,1.8203,23.0578,33.4091,19.9360,32.4365,9.3817,-23.3518,0.5361,2.2438,11.1691,30.8537,20.5029,-6.9906,0.4053,17.3716,9.0653,37.1785,6.4862,-8.1680,14.5465,36.4407,11.7062,-9.7112,14.4264,-24.1728,7.8175,-2.6857
46.4751,-25.8753,41.7723,5.2377,40.4252,5.8628,44.8345,0.8920,40.6421,31.9049,46.2593,-9.7557,41.0960,27.1135,44.6477,21.5525,45.5557,-6.5752,41.7930,21.0241,42.4063,10.8335,45.6581,11.9184,46.0192,0.8215,42.5155,-28.3439,43.5217,5.7481,46.4567,-10.0834,42.0450,18.2174,44.4406,20.3582,43.9630,-9.2128,46.7801,29.1148,1.8034,5.9965,8.4530,23.6319,2.2552,8.5640,3.4007,16.7465,3.6807,15.2513,3.7159,3.9993,13.8402,1.8273,23.0710,33.4098,19.9523,32.4376,9.3986,-23.3580,0.5536,2.2481,11.1870,30.8553,20.5190,-6.9949,0.4154,17.3584,9.0831,37.1757,6.5041,-8.1698,14.5642,36.4378,11.7242,-9.7122,14.4430,-24.1797,7.8348,-2.6909
46.4615,-25.8828,41.7896,5.2306,40.4124,5.8491,44.8254,0.8757,40.6358,31.9065,46.2451,-9.7485,41.0892,27.1195,44.6324,21.5630,45.5518,-6.5763,41.7869,21.0134,42.3976,10.8333,45.6495,11.9169,46.0279,0.8379,42.5069,-28.3500,43.5222,5.7668,46.4711,-10.0901,42.0399,18.2092,44.4559,20.3476,43.9524,-9.2165,46.7667,29.1189,1.8220,5.9993,8.4707,23.6380,2.2738,8.5657,3.3824,16.7505,3.6990,15.2477,3.7343,4.0031,13.8574,1.8347,23.0847,33.4106,19.9692,32.4388,9.4162,-23.3645,0.5717,2.2527,11.2057,30.8569,20.5357,-6.9993,0.4255,17.3445,9.1016,37.1728,6.5227,-8.1716,14.5827,36.4348,11.7429,-9.7132,14.4603,-24.1870,7.8527,-2.6962
46.4475,-25.8906,41.8077,5.2233,40.3993,5.8347,44.8162,0.8587,40.6294,31.9081,46.2302,-9.7416,41.0821,27.1256,44.6163,21.5739,45.5474,-6.5776,41.7808,21.0025,42.3886,10.8331,45.6410,11.9153,46.0368,0.8551,42.4980,-28.3565,43.5227,5.7862,46.4862,-10.0965,42.0347,18.2007,44.4719,20.3367,43.9415,-9.2208,46.7529,29.1231,1.8412,6.0022,8.4892,23.6444,2.2932,8.5674,3.3634,16.7545,3.7181,15.2440,3.7534,4.0070,13.8754,1.8423,23.0988,33.4115,19.9866,32.4400,9.4345,-23.3713,0.5907,2.2574,11.2251,30.8586,20.5530,-7.0038,0.4357,17.3299,9.1209,37.1697,6.5421,-8.1735,14.6020,36.4316,11.7624,-9.7143,14.4783,-24.1945,7.8714,-2.7019
46.4329,-25.8985,41.8264,5.2158,40.3857,5.8198,44.8069,0.8410,40.6229,31.9098,46.2146,-9.7349,41.0749,27.1317,44.5996,21.5849,45.5425,-6.5791,41.7745,20.9913,42.3793,10.8329,45.6326,11.9136,46.0458,0.8730,42.4888,-28.3632,43.5231,5.8064,46.5020,-10.1026,42.0294,18.1919,44.4886,20.3256,43.9302,-9.2258,46.7388,29.1274,1.8613,6.0052,8.5083,23.6510,2.3134,8.5693,3.3437,16.7584,3.7379,15.2405,3.7732,4.0110,13.8940,1.8502,23.1133,33.4124,20.0044,32.4412,9.4535,-23.3783,0.6103,2.2623,11.2453,30.8604,20.5708,-7.0085,0.4459,17.3145,9.1409,37.1665,6.5623,-8.1755,14.6219,36.4282,11.7826,-9.7154,14.4970,-24.2024,7.8908,-2.7077
46.4179,-25.9066,41.8459,5.2082,40.3717,5.8042,44.7974,0.8225,40.6162,31.9115,46.1984,-9.7287,41.0675,27.1379,44.5821,21.5962,45.5370,-6.5808,41.7682,20.9797,42.3698,10.8327,45.6243,11.9119,46.0549,0.8916,42.4794,-28.3701,43.5234,5.8274,46.5184,-10.1083,42.0242,18.1829,44.5060,20.3143,43.9185,-9.2314,46.7242,29.1318,1.8820,6.0083,8.5281,23.6579,2.3343,8.5712,3.3232,16.7624,3.7585,15.2369,3.7938,4.0152,13.9134,1.8583,23.1283,33.4134,20.0228,32.4425,9.4732,-23.3856,0.6307,2.2675,11.2662,30.8622,20.5892,-7.0134,0.4561,17.2984,9.1616,37.1633,6.5832,-8.1775,14.6427,36.4248,11.8035,-9.7165,14.5163,-24.2105,7.9109,-2.7137
46.4024,-25.9149,41.8662,5.2004,40.3573,5.7880,44.7877,0.8033,40.6094,31.9133,46.1815,-9.7228,41.0600,27.1442,44.5639,21.6076,45.5311,-6.5827,41.7618,20.9678,42.3600,10.8325,45.6162,11.9100,46.0642,0.9110,42.4697,-28.3774,43.5235,5.8490,46.5355,-10.1137,42.0190,18.1735,44.5242,20.3029,43.9064,-9.2377,46.7093,29.1361,1.9035,6.0116,8.5487,23.6650,2.3560,8.5732,3.3019,16.7663,3.7798,15.2335,3.8151,4.0195,13.9334,1.8668,23.1436,33.4145,20.0416,32.4438,9.4936,-23.3931,0.6518,2.2727,11.2879,30.8640,20.6082,-7.0184,0.4666,17.2829,9.1831,37.1599,6.6048,-8.1796,14.6641,36.4211,11.8253,-9.7177,14.5364,-24.2188,7.9317,-2.7199
46.3865,-25.9233,41.8872,5.1925,40.3424,5.7711,44.7781,0.7833,40.6024,31.9150,46.1640,-9.7172,41.0523,27.1505,44.5450,21.6192,45.5246,-6.5848,41.7553,20.9556,42.3498,10.8323,45.6083,11.9081,46.0735,0.9311,42.4597,-28.3849,43.5235,5.8715,46.5532,-10.1187,42.0137,18.1640,44.5431,20.2913,43.8939,-9.2446,46.6941,29.1405,1.9258,6.0150,8.5699,23.6724,2.3784,8.5753,3.2799,16.7702,3.8018,15.2301,3.8372,4.0239,13.9541,1.8756,23.1594,33.4157,20.0609,32.4452,9.5147,-23.4009,0.6736,2.2782,11.3103,30.8659,20.6278,-7.0235,0.4773,17.2682,9.2053,37.1563,6.6272,-8.1818,14.6863,36.4173,11.8477,-9.7189,14.5572,-24.2275,7.9533,-2.7264
